"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"549","KaurnEngl-4_four-1",NA,"KaurnEngl","4_four","yärrabula, yerrabulla, yerrabula","yerrabulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"550","KaurnEngl-4_four-1",NA,"KaurnEngl","4_four","yärrabula, yerrabulla, yerrabula","yerrabula",NA,NA,"Bowern2012",NA,NA,NA,NA
"551","KaurnEngl-5_five-1",NA,"KaurnEngl","5_five","yerrabula kuma","yerrabula kuma",NA,NA,"Bowern2012",NA,NA,NA,NA
"552","KaurnEngl-6_six-1",NA,"KaurnEngl","6_six","yerrabula purlaitye","yerrabula purlaitye",NA,NA,"Bowern2012",NA,NA,NA,NA
"553","KaurnEngl-1_one-2",NA,"KaurnEngl","1_one","kuma; mangoui""t","kuma",NA,NA,"Bowern2012",NA,NA,NA,NA
"554","KaurnEngl-1_one-2",NA,"KaurnEngl","1_one","kuma; mangoui""t","mangoui""t",NA,NA,"Bowern2012",NA,NA,NA,NA
"555","KaurnEngl-2_two-2",NA,"KaurnEngl","2_two","burlatji, pollai""","burlatji",NA,NA,"Bowern2012",NA,NA,NA,NA
"556","KaurnEngl-2_two-2",NA,"KaurnEngl","2_two","burlatji, pollai""","pollai""",NA,NA,"Bowern2012",NA,NA,NA,NA
"557","KaurnEngl-3_three-2",NA,"KaurnEngl","3_three","mangoui""t, marnkudji, marnkutye","mangoui""t",NA,NA,"Bowern2012",NA,NA,NA,NA
"558","KaurnEngl-3_three-2",NA,"KaurnEngl","3_three","mangoui""t, marnkudji, marnkutye","marnkudji",NA,NA,"Bowern2012",NA,NA,NA,NA
"559","KaurnEngl-3_three-2",NA,"KaurnEngl","3_three","mangoui""t, marnkudji, marnkutye","marnkutye",NA,NA,"Bowern2012",NA,NA,NA,NA
"560","KaurnEngl-4_four-2",NA,"KaurnEngl","4_four","arai""sh; yerrabula","arai""sh",NA,NA,"Bowern2012",NA,NA,NA,NA
"561","KaurnEngl-4_four-2",NA,"KaurnEngl","4_four","arai""sh; yerrabula","yerrabula",NA,NA,"Bowern2012",NA,NA,NA,NA
"562","KaurnEngl-5_five-2",NA,"KaurnEngl","5_five","arai""; yerrabula kuma","arai""",NA,NA,"Bowern2012",NA,NA,NA,NA
"563","KaurnEngl-5_five-2",NA,"KaurnEngl","5_five","arai""; yerrabula kuma","yerrabula kuma",NA,NA,"Bowern2012",NA,NA,NA,NA
"564","KaurnEngl-6_six-2",NA,"KaurnEngl","6_six","paltann; yerrabula purlaitye","paltann",NA,NA,"Bowern2012",NA,NA,NA,NA
"565","KaurnEngl-6_six-2",NA,"KaurnEngl","6_six","paltann; yerrabula purlaitye","yerrabula purlaitye",NA,NA,"Bowern2012",NA,NA,NA,NA
"566","KaurnEngl-7_seven-1",NA,"KaurnEngl","7_seven","koutcho","koutcho",NA,NA,"Bowern2012",NA,NA,NA,NA
"567","KaurnEngl-8_eight-1",NA,"KaurnEngl","8_eight","poullagounn","poullagounn",NA,NA,"Bowern2012",NA,NA,NA,NA
"568","KaurnEngl-9_nine-1",NA,"KaurnEngl","9_nine","paltann","paltann",NA,NA,"Bowern2012",NA,NA,NA,NA
"569","KaurnEngl-10_ten-1",NA,"KaurnEngl","10_ten","tenndo","tenndo",NA,NA,"Bowern2012",NA,NA,NA,NA
"570","KaurnEngl-20_twenty-1",NA,"KaurnEngl","20_twenty","kouatcho","kouatcho",NA,NA,"Bowern2012",NA,NA,NA,NA
"571","GuyaTorr-1_one-1",NA,"GuyaTorr","1_one","koopmana","koopmana",NA,NA,"Bowern2012",NA,NA,NA,NA
"572","GuyaTorr-2_two-1",NA,"GuyaTorr","2_two","kylepela","kylepela",NA,NA,"Bowern2012",NA,NA,NA,NA
"573","GuyaTorr-3_three-1",NA,"GuyaTorr","3_three","koolparoo","koolparoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"574","GuyaTorr-4_four-1",NA,"GuyaTorr","4_four","merndoona-merndoona","merndoona-merndoona",NA,NA,"Bowern2012",NA,NA,NA,NA
"575","Guya-1_one-1",NA,"Guya","1_one","kumana, kupnana, coobmana, kubmanha","kumana",NA,NA,"Bowern2012",NA,NA,NA,NA
"576","Guya-1_one-1",NA,"Guya","1_one","kumana, kupnana, coobmana, kubmanha","kupnana",NA,NA,"Bowern2012",NA,NA,NA,NA
"577","Guya-1_one-1",NA,"Guya","1_one","kumana, kupnana, coobmana, kubmanha","coobmana",NA,NA,"Bowern2012",NA,NA,NA,NA
"578","Guya-1_one-1",NA,"Guya","1_one","kumana, kupnana, coobmana, kubmanha","kubmanha",NA,NA,"Bowern2012",NA,NA,NA,NA
"579","Guya-2_two-1",NA,"Guya","2_two","mandu, mundru","mandu",NA,NA,"Bowern2012",NA,NA,NA,NA
"580","Guya-2_two-1",NA,"Guya","2_two","mandu, mundru","mundru",NA,NA,"Bowern2012",NA,NA,NA,NA
"581","Guya-3_three-1",NA,"Guya","3_three","kulpari, culpara","kulpari",NA,NA,"Bowern2012",NA,NA,NA,NA
"582","Guya-3_three-1",NA,"Guya","3_three","kulpari, culpara","culpara",NA,NA,"Bowern2012",NA,NA,NA,NA
"583","Guya-4_four-1",NA,"Guya","4_four","mundru-mundru","mundru-mundru",NA,NA,"Bowern2012",NA,NA,NA,NA
"584","Guya-10_ten-1",NA,"Guya","10_ten","marakuruninkuta","marakuruninkuta",NA,NA,"Bowern2012",NA,NA,NA,NA
"585","NaruYork-1_one-1",NA,"NaruYork","1_one","ariekoo","ariekoo",NA,NA,"Bowern2012",NA,NA,NA,NA
"586","NaruYork-2_two-1",NA,"NaruYork","2_two","puli","puli",NA,NA,"Bowern2012",NA,NA,NA,NA
"587","NaruYork-3_three-1",NA,"NaruYork","3_three","mangoore","mangoore",NA,NA,"Bowern2012",NA,NA,NA,NA
"588","NaruYork-4_four-1",NA,"NaruYork","4_four","gerrie bulli","gerrie bulli",NA,NA,"Bowern2012",NA,NA,NA,NA
"589","Naru-1_one-1",NA,"Naru","1_one","kuma; ŋari, ngarri, ngarrigu","kuma",NA,NA,"Bowern2012",NA,NA,NA,NA
"590","Naru-1_one-1",NA,"Naru","1_one","kuma; ŋari, ngarri, ngarrigu","ŋari",NA,NA,"Bowern2012",NA,NA,NA,NA
"591","Naru-1_one-1",NA,"Naru","1_one","kuma; ŋari, ngarri, ngarrigu","ngarri",NA,NA,"Bowern2012",NA,NA,NA,NA
"592","Naru-1_one-1",NA,"Naru","1_one","kuma; ŋari, ngarri, ngarrigu","ngarrigu",NA,NA,"Bowern2012",NA,NA,NA,NA
"593","Naru-2_two-1",NA,"Naru","2_two","purlayi, burlai","purlayi",NA,NA,"Bowern2012",NA,NA,NA,NA
"594","Naru-2_two-1",NA,"Naru","2_two","purlayi, burlai","burlai",NA,NA,"Bowern2012",NA,NA,NA,NA
"595","Naru-3_three-1",NA,"Naru","3_three","marŋawi, manggurri, mar.ngurri","marŋawi",NA,NA,"Bowern2012",NA,NA,NA,NA
"596","Naru-3_three-1",NA,"Naru","3_three","marŋawi, manggurri, mar.ngurri","manggurri",NA,NA,"Bowern2012",NA,NA,NA,NA
"597","Naru-3_three-1",NA,"Naru","3_three","marŋawi, manggurri, mar.ngurri","mar.ngurri",NA,NA,"Bowern2012",NA,NA,NA,NA
"598","Naru-4_four-1",NA,"Naru","4_four","yara-purlayi; purlayi purlayi; jErrabula","yara-purlayi",NA,NA,"Bowern2012",NA,NA,NA,NA
"599","Naru-4_four-1",NA,"Naru","4_four","yara-purlayi; purlayi purlayi; jErrabula","purlayi purlayi",NA,NA,"Bowern2012",NA,NA,NA,NA
"600","Naru-4_four-1",NA,"Naru","4_four","yara-purlayi; purlayi purlayi; jErrabula","jErrabula",NA,NA,"Bowern2012",NA,NA,NA,NA
"601","Naru-5_five-1",NA,"Naru","5_five","yara-purlayi ŋari","yara-purlayi ŋari",NA,NA,"Bowern2012",NA,NA,NA,NA
"602","Naru-6_six-1",NA,"Naru","6_six","marru","marru",NA,NA,"Bowern2012",NA,NA,NA,NA
"603","Naru-10_ten-1",NA,"Naru","10_ten","kara purlayi","kara purlayi",NA,NA,"Bowern2012",NA,NA,NA,NA
"604","Nugu-1_one-1",NA,"Nugu","1_one","kupmana, kouman","kupmana",NA,NA,"Bowern2012",NA,NA,NA,NA
"605","Nugu-1_one-1",NA,"Nugu","1_one","kupmana, kouman","kouman",NA,NA,"Bowern2012",NA,NA,NA,NA
"606","Nugu-2_two-1",NA,"Nugu","2_two","pulanha, boodlina","pulanha",NA,NA,"Bowern2012",NA,NA,NA,NA
"607","Nugu-2_two-1",NA,"Nugu","2_two","pulanha, boodlina","boodlina",NA,NA,"Bowern2012",NA,NA,NA,NA
"608","Nugu-3_three-1",NA,"Nugu","3_three","mankwina, mungweena","mankwina",NA,NA,"Bowern2012",NA,NA,NA,NA
"609","Nugu-3_three-1",NA,"Nugu","3_three","mankwina, mungweena","mungweena",NA,NA,"Bowern2012",NA,NA,NA,NA
"610","Bang-1_one-1",NA,"Bang","1_one","kubmanna, kuma, gumana","kubmanna",NA,NA,"Bowern2012",NA,NA,NA,NA
"611","Bang-1_one-1",NA,"Bang","1_one","kubmanna, kuma, gumana","kuma",NA,NA,"Bowern2012",NA,NA,NA,NA
"612","Bang-1_one-1",NA,"Bang","1_one","kubmanna, kuma, gumana","gumana",NA,NA,"Bowern2012",NA,NA,NA,NA
"613","Bang-2_two-1",NA,"Bang","2_two","kalbelli, kallpille, gulbali; kuttara, gutjuru; kakiti; pututya","kalbelli",NA,NA,"Bowern2012",NA,NA,NA,NA
"614","Bang-2_two-1",NA,"Bang","2_two","kalbelli, kallpille, gulbali; kuttara, gutjuru; kakiti; pututya","kallpille",NA,NA,"Bowern2012",NA,NA,NA,NA
"615","Bang-2_two-1",NA,"Bang","2_two","kalbelli, kallpille, gulbali; kuttara, gutjuru; kakiti; pututya","gulbali",NA,NA,"Bowern2012",NA,NA,NA,NA
"616","Bang-2_two-1",NA,"Bang","2_two","kalbelli, kallpille, gulbali; kuttara, gutjuru; kakiti; pututya","kuttara",NA,NA,"Bowern2012",NA,NA,NA,NA
"617","Bang-2_two-1",NA,"Bang","2_two","kalbelli, kallpille, gulbali; kuttara, gutjuru; kakiti; pututya","gutjuru",NA,NA,"Bowern2012",NA,NA,NA,NA
"618","Bang-2_two-1",NA,"Bang","2_two","kalbelli, kallpille, gulbali; kuttara, gutjuru; kakiti; pututya","kakiti",NA,NA,"Bowern2012",NA,NA,NA,NA
"619","Bang-2_two-1",NA,"Bang","2_two","kalbelli, kallpille, gulbali; kuttara, gutjuru; kakiti; pututya","pututya",NA,NA,"Bowern2012",NA,NA,NA,NA
"620","Bang-3_three-1",NA,"Bang","3_three","kappa, kapo; kulparri, koolperrie, kulbarri","kappa",NA,NA,"Bowern2012",NA,NA,NA,NA
"621","Bang-3_three-1",NA,"Bang","3_three","kappa, kapo; kulparri, koolperrie, kulbarri","kapo",NA,NA,"Bowern2012",NA,NA,NA,NA
"622","Bang-3_three-1",NA,"Bang","3_three","kappa, kapo; kulparri, koolperrie, kulbarri","kulparri",NA,NA,"Bowern2012",NA,NA,NA,NA
"623","Bang-3_three-1",NA,"Bang","3_three","kappa, kapo; kulparri, koolperrie, kulbarri","koolperrie",NA,NA,"Bowern2012",NA,NA,NA,NA
"624","Bang-3_three-1",NA,"Bang","3_three","kappa, kapo; kulparri, koolperrie, kulbarri","kulbarri",NA,NA,"Bowern2012",NA,NA,NA,NA
"625","Bang-4_four-1",NA,"Bang","4_four","ngerla","ngerla",NA,NA,"Bowern2012",NA,NA,NA,NA
"626","Bang-1_one-2",NA,"Bang","1_one","goo-o-mana","goo-o-mana",NA,NA,"Bowern2012",NA,NA,NA,NA
"627","Bang-2_two-2",NA,"Bang","2_two","kilbelly","kilbelly",NA,NA,"Bowern2012",NA,NA,NA,NA
"628","Bang-3_three-2",NA,"Bang","3_three","koolberri","koolberri",NA,NA,"Bowern2012",NA,NA,NA,NA
"629","Bang-4_four-2",NA,"Bang","4_four","nulla","nulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"630","Bang-7_seven-1",NA,"Bang","7_seven","merna","merna",NA,NA,"Bowern2012",NA,NA,NA,NA
"631","Bang-8_eight-1",NA,"Bang","8_eight","minnawutha","minnawutha",NA,NA,"Bowern2012",NA,NA,NA,NA
"632","Bang-9_nine-1",NA,"Bang","9_nine","koortillyi","koortillyi",NA,NA,"Bowern2012",NA,NA,NA,NA
"633","Bang-10_ten-1",NA,"Bang","10_ten","koorijuno","koorijuno",NA,NA,"Bowern2012",NA,NA,NA,NA
"634","Wirang-1_one-1",NA,"Wirang","1_one","kuma, kumartu","kuma",NA,NA,"Bowern2012",NA,NA,NA,NA
"635","Wirang-1_one-1",NA,"Wirang","1_one","kuma, kumartu","kumartu",NA,NA,"Bowern2012",NA,NA,NA,NA
"636","Wirang-2_two-1",NA,"Wirang","2_two","kuthara, kutharra","kuthara",NA,NA,"Bowern2012",NA,NA,NA,NA
"637","Wirang-2_two-1",NA,"Wirang","2_two","kuthara, kutharra","kutharra",NA,NA,"Bowern2012",NA,NA,NA,NA
"638","Wirang-3_three-1",NA,"Wirang","3_three","kulparri; yalkarta, yarrkarta","kulparri",NA,NA,"Bowern2012",NA,NA,NA,NA
"639","Wirang-3_three-1",NA,"Wirang","3_three","kulparri; yalkarta, yarrkarta","yalkarta",NA,NA,"Bowern2012",NA,NA,NA,NA
"640","Wirang-3_three-1",NA,"Wirang","3_three","kulparri; yalkarta, yarrkarta","yarrkarta",NA,NA,"Bowern2012",NA,NA,NA,NA
"641","Wirang-4_four-1",NA,"Wirang","4_four","kapu","kapu",NA,NA,"Bowern2012",NA,NA,NA,NA
"642","Wirang-5_five-1",NA,"Wirang","5_five","wima, wimaardu","wima",NA,NA,"Bowern2012",NA,NA,NA,NA
"643","Wirang-5_five-1",NA,"Wirang","5_five","wima, wimaardu","wimaardu",NA,NA,"Bowern2012",NA,NA,NA,NA
"644","StreBay-1_one-1",NA,"StreBay","1_one","kooma","kooma",NA,NA,"Bowern2012",NA,NA,NA,NA
"645","StreBay-2_two-1",NA,"StreBay","2_two","kootera, koothera","kootera",NA,NA,"Bowern2012",NA,NA,NA,NA
"646","StreBay-2_two-1",NA,"StreBay","2_two","kootera, koothera","koothera",NA,NA,"Bowern2012",NA,NA,NA,NA
"647","StreBay-3_three-1",NA,"StreBay","3_three","kaboo, karboo","kaboo",NA,NA,"Bowern2012",NA,NA,NA,NA
"648","StreBay-3_three-1",NA,"StreBay","3_three","kaboo, karboo","karboo",NA,NA,"Bowern2012",NA,NA,NA,NA
"649","StreBay-4_four-1",NA,"StreBay","4_four","wima; yalkata","wima",NA,NA,"Bowern2012",NA,NA,NA,NA
"650","StreBay-4_four-1",NA,"StreBay","4_four","wima; yalkata","yalkata",NA,NA,"Bowern2012",NA,NA,NA,NA
"651","Dhang-1_one-1",NA,"Dhang","1_one","waŋgany","waŋgany",NA,NA,"Bowern2012",NA,NA,NA,NA
"652","Dhang-2_two-1",NA,"Dhang","2_two","bulal","bulal",NA,NA,"Bowern2012",NA,NA,NA,NA
"653","Dhang-3_three-1",NA,"Dhang","3_three","l̠urrkun'","l̠urrkun'",NA,NA,"Bowern2012",NA,NA,NA,NA
"654","Dhang-5_five-1",NA,"Dhang","5_five","goŋ","goŋ",NA,NA,"Bowern2012",NA,NA,NA,NA
"655","Dhuwa-1_one-1",NA,"Dhuwa","1_one","waŋgany","waŋgany",NA,NA,"Bowern2012",NA,NA,NA,NA
"656","Dhuwa-2_two-1",NA,"Dhuwa","2_two","bulal'; ma:rrma'; maltyan̠a(')","bulal'",NA,NA,"Bowern2012",NA,NA,NA,NA
"657","Dhuwa-2_two-1",NA,"Dhuwa","2_two","bulal'; ma:rrma'; maltyan̠a(')","ma:rrma'",NA,NA,"Bowern2012",NA,NA,NA,NA
"658","Dhuwa-2_two-1",NA,"Dhuwa","2_two","bulal'; ma:rrma'; maltyan̠a(')","maltyan̠a(')",NA,NA,"Bowern2012",NA,NA,NA,NA
"659","Dhuwa-3_three-1",NA,"Dhuwa","3_three","l̠urrkun'","l̠urrkun'",NA,NA,"Bowern2012",NA,NA,NA,NA
"660","Dhuwa-5_five-1",NA,"Dhuwa","5_five","goŋ","goŋ",NA,NA,"Bowern2012",NA,NA,NA,NA
"661","Dhuwala-1_one-1",NA,"Dhuwala","1_one","waŋgany","waŋgany",NA,NA,"Bowern2012",NA,NA,NA,NA
"662","Dhuwala-2_two-1",NA,"Dhuwala","2_two","bulal', bulal7; ma:rrma'; maltyan̠a(')","bulal'",NA,NA,"Bowern2012",NA,NA,NA,NA
"663","Dhuwala-2_two-1",NA,"Dhuwala","2_two","bulal', bulal7; ma:rrma'; maltyan̠a(')","bulal7",NA,NA,"Bowern2012",NA,NA,NA,NA
"664","Dhuwala-2_two-1",NA,"Dhuwala","2_two","bulal', bulal7; ma:rrma'; maltyan̠a(')","ma:rrma'",NA,NA,"Bowern2012",NA,NA,NA,NA
"665","Dhuwala-2_two-1",NA,"Dhuwala","2_two","bulal', bulal7; ma:rrma'; maltyan̠a(')","maltyan̠a(')",NA,NA,"Bowern2012",NA,NA,NA,NA
"666","Dhuwala-3_three-1",NA,"Dhuwala","3_three","warŋarrk","warŋarrk",NA,NA,"Bowern2012",NA,NA,NA,NA
"667","Dhuwala-5_five-1",NA,"Dhuwala","5_five","goŋ","goŋ",NA,NA,"Bowern2012",NA,NA,NA,NA
"668","Djina-1_one-1",NA,"Djina","1_one","wurpmi","wurpmi",NA,NA,"Bowern2012",NA,NA,NA,NA
"669","Djina-2_two-1",NA,"Djina","2_two","bilawili; bin.gili","bilawili",NA,NA,"Bowern2012",NA,NA,NA,NA
"670","Djina-2_two-1",NA,"Djina","2_two","bilawili; bin.gili","bin.gili",NA,NA,"Bowern2012",NA,NA,NA,NA
"671","Djina-3_three-1",NA,"Djina","3_three","l̠urrkun; warrŋguwili","l̠urrkun",NA,NA,"Bowern2012",NA,NA,NA,NA
"672","Djina-3_three-1",NA,"Djina","3_three","l̠urrkun; warrŋguwili","warrŋguwili",NA,NA,"Bowern2012",NA,NA,NA,NA
"673","Djina-5_five-1",NA,"Djina","5_five","gumbirri","gumbirri",NA,NA,"Bowern2012",NA,NA,NA,NA
"674","Ritarungu-1_one-1",NA,"Ritarungu","1_one","wid̠ipiyaŋ(')","wid̠ipiyaŋ(')",NA,NA,"Bowern2012",NA,NA,NA,NA
"675","Ritarungu-2_two-1",NA,"Ritarungu","2_two","bulal'","bulal'",NA,NA,"Bowern2012",NA,NA,NA,NA
"676","Ritarungu-3_three-1",NA,"Ritarungu","3_three","l̠urrkun'","l̠urrkun'",NA,NA,"Bowern2012",NA,NA,NA,NA
"677","Ritarungu-5_five-1",NA,"Ritarungu","5_five","goŋ","goŋ",NA,NA,"Bowern2012",NA,NA,NA,NA
"678","Yannhan-1_one-1",NA,"Yannhan","1_one","wal̠ip","wal̠ip",NA,NA,"Bowern2012",NA,NA,NA,NA
"679","Yannhan-2_two-1",NA,"Yannhan","2_two","*ma:rrma'; bulal'; manaya","*ma:rrma'",NA,NA,"Bowern2012",NA,NA,NA,NA
"680","Yannhan-2_two-1",NA,"Yannhan","2_two","*ma:rrma'; bulal'; manaya","bulal'",NA,NA,"Bowern2012",NA,NA,NA,NA
"681","Yannhan-2_two-1",NA,"Yannhan","2_two","*ma:rrma'; bulal'; manaya","manaya",NA,NA,"Bowern2012",NA,NA,NA,NA
"682","Yannhan-3_three-1",NA,"Yannhan","3_three","l̠urrkun","l̠urrkun",NA,NA,"Bowern2012",NA,NA,NA,NA
"683","Yannhan-5_five-1",NA,"Yannhan","5_five","goku-wal̠ip","goku-wal̠ip",NA,NA,"Bowern2012",NA,NA,NA,NA
"684","Wemba-1_one-1",NA,"Wemba","1_one","ongbee","ongbee",NA,NA,"Bowern2012",NA,NA,NA,NA
"685","Wemba-2_two-1",NA,"Wemba","2_two","pula","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"686","Wemba-3_three-1",NA,"Wemba","3_three","bul-la ongbee","bul-la ongbee",NA,NA,"Bowern2012",NA,NA,NA,NA
"687","Wemba-4_four-1",NA,"Wemba","4_four","bulla bulla","bulla bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"688","Barrab-1_one-1",NA,"Barrab","1_one","marl","marl",NA,NA,"Bowern2012",NA,NA,NA,NA
"689","Barrab-2_two-1",NA,"Barrab","2_two","pula","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"690","Barrab-3_three-1",NA,"Barrab","3_three","kooleba","kooleba",NA,NA,"Bowern2012",NA,NA,NA,NA
"691","Barrab-4_four-1",NA,"Barrab","4_four","boolar-boolar","boolar-boolar",NA,NA,"Bowern2012",NA,NA,NA,NA
"692","Bogab-1_one-1",NA,"Bogab","1_one","mal","mal",NA,NA,"Bowern2012",NA,NA,NA,NA
"693","Bogab-2_two-1",NA,"Bogab","2_two","pulera","pulera",NA,NA,"Bowern2012",NA,NA,NA,NA
"694","Bogab-3_three-1",NA,"Bogab","3_three","koolipa","koolipa",NA,NA,"Bowern2012",NA,NA,NA,NA
"695","Bogab-4_four-1",NA,"Bogab","4_four","poolera poolera","poolera poolera",NA,NA,"Bowern2012",NA,NA,NA,NA
"696","Gamil-1_one-1",NA,"Gamil","1_one","ma:l, maal, mal, mago; yaman","ma:l",NA,NA,"Bowern2012",NA,NA,NA,NA
"697","Gamil-1_one-1",NA,"Gamil","1_one","ma:l, maal, mal, mago; yaman","maal",NA,NA,"Bowern2012",NA,NA,NA,NA
"698","Gamil-1_one-1",NA,"Gamil","1_one","ma:l, maal, mal, mago; yaman","mal",NA,NA,"Bowern2012",NA,NA,NA,NA
"699","Gamil-1_one-1",NA,"Gamil","1_one","ma:l, maal, mal, mago; yaman","mago",NA,NA,"Bowern2012",NA,NA,NA,NA
"700","Gamil-1_one-1",NA,"Gamil","1_one","ma:l, maal, mal, mago; yaman","yaman",NA,NA,"Bowern2012",NA,NA,NA,NA
"701","Gamil-2_two-1",NA,"Gamil","2_two","bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu","bala",NA,NA,"Bowern2012",NA,NA,NA,NA
"702","Gamil-2_two-1",NA,"Gamil","2_two","bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu","bula",NA,NA,"Bowern2012",NA,NA,NA,NA
"703","Gamil-2_two-1",NA,"Gamil","2_two","bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu","bula:rr",NA,NA,"Bowern2012",NA,NA,NA,NA
"704","Gamil-2_two-1",NA,"Gamil","2_two","bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu","bulaarr",NA,NA,"Bowern2012",NA,NA,NA,NA
"705","Gamil-2_two-1",NA,"Gamil","2_two","bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu","bular",NA,NA,"Bowern2012",NA,NA,NA,NA
"706","Gamil-2_two-1",NA,"Gamil","2_two","bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu","bulara",NA,NA,"Bowern2012",NA,NA,NA,NA
"707","Gamil-2_two-1",NA,"Gamil","2_two","bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu","pula:rr",NA,NA,"Bowern2012",NA,NA,NA,NA
"708","Gamil-2_two-1",NA,"Gamil","2_two","bala, bula, bula:rr, bulaarr, bular, bulara, pula:rr; gabu","gabu",NA,NA,"Bowern2012",NA,NA,NA,NA
"709","Gamil-3_three-1",NA,"Gamil","3_three","kulipa:, guliba, bulaba, culeba; buragulam","kulipa:",NA,NA,"Bowern2012",NA,NA,NA,NA
"710","Gamil-3_three-1",NA,"Gamil","3_three","kulipa:, guliba, bulaba, culeba; buragulam","guliba",NA,NA,"Bowern2012",NA,NA,NA,NA
"711","Gamil-3_three-1",NA,"Gamil","3_three","kulipa:, guliba, bulaba, culeba; buragulam","bulaba",NA,NA,"Bowern2012",NA,NA,NA,NA
"712","Gamil-3_three-1",NA,"Gamil","3_three","kulipa:, guliba, bulaba, culeba; buragulam","culeba",NA,NA,"Bowern2012",NA,NA,NA,NA
"713","Gamil-3_three-1",NA,"Gamil","3_three","kulipa:, guliba, bulaba, culeba; buragulam","buragulam",NA,NA,"Bowern2012",NA,NA,NA,NA
"714","Gamil-4_four-1",NA,"Gamil","4_four","bula-bula, bular-bular, bulira-bulira; burûl; gabu-gabu; mulambu","bula-bula",NA,NA,"Bowern2012",NA,NA,NA,NA
"715","Gamil-4_four-1",NA,"Gamil","4_four","bula-bula, bular-bular, bulira-bulira; burûl; gabu-gabu; mulambu","bular-bular",NA,NA,"Bowern2012",NA,NA,NA,NA
"716","Gamil-4_four-1",NA,"Gamil","4_four","bula-bula, bular-bular, bulira-bulira; burûl; gabu-gabu; mulambu","bulira-bulira",NA,NA,"Bowern2012",NA,NA,NA,NA
"717","Gamil-4_four-1",NA,"Gamil","4_four","bula-bula, bular-bular, bulira-bulira; burûl; gabu-gabu; mulambu","burûl",NA,NA,"Bowern2012",NA,NA,NA,NA
"718","Gamil-4_four-1",NA,"Gamil","4_four","bula-bula, bular-bular, bulira-bulira; burûl; gabu-gabu; mulambu","gabu-gabu",NA,NA,"Bowern2012",NA,NA,NA,NA
"719","Gamil-4_four-1",NA,"Gamil","4_four","bula-bula, bular-bular, bulira-bulira; burûl; gabu-gabu; mulambu","mulambu",NA,NA,"Bowern2012",NA,NA,NA,NA
"720","Kamil-1_one-1",NA,"Kamil","1_one","mal","mal",NA,NA,"Bowern2012",NA,NA,NA,NA
"721","Kamil-2_two-1",NA,"Kamil","2_two","bularu, parrkula, parrkulu","bularu",NA,NA,"Bowern2012",NA,NA,NA,NA
"722","Kamil-2_two-1",NA,"Kamil","2_two","bularu, parrkula, parrkulu","parrkula",NA,NA,"Bowern2012",NA,NA,NA,NA
"723","Kamil-2_two-1",NA,"Kamil","2_two","bularu, parrkula, parrkulu","parrkulu",NA,NA,"Bowern2012",NA,NA,NA,NA
"724","Kamil-3_three-1",NA,"Kamil","3_three","guliba","guliba",NA,NA,"Bowern2012",NA,NA,NA,NA
"725","Kamil-4_four-1",NA,"Kamil","4_four","balar-balar, bular-bular, bular-bularu","balar-balar",NA,NA,"Bowern2012",NA,NA,NA,NA
"726","Kamil-4_four-1",NA,"Kamil","4_four","balar-balar, bular-bular, bular-bularu","bular-bular",NA,NA,"Bowern2012",NA,NA,NA,NA
"727","Kamil-4_four-1",NA,"Kamil","4_four","balar-balar, bular-bular, bular-bularu","bular-bularu",NA,NA,"Bowern2012",NA,NA,NA,NA
"728","Kamil-5_five-1",NA,"Kamil","5_five","bular-guliba; malanbu","bular-guliba",NA,NA,"Bowern2012",NA,NA,NA,NA
"729","Kamil-5_five-1",NA,"Kamil","5_five","bular-guliba; malanbu","malanbu",NA,NA,"Bowern2012",NA,NA,NA,NA
"730","Kamil-6_six-1",NA,"Kamil","6_six","guliba-guliba; mal-malanbu mammi","guliba-guliba",NA,NA,"Bowern2012",NA,NA,NA,NA
"731","Kamil-6_six-1",NA,"Kamil","6_six","guliba-guliba; mal-malanbu mammi","mal-malanbu mammi",NA,NA,"Bowern2012",NA,NA,NA,NA
"732","Kamil-7_seven-1",NA,"Kamil","7_seven","balar-malanbu mammi","balar-malanbu mammi",NA,NA,"Bowern2012",NA,NA,NA,NA
"733","Kamil-8_eight-1",NA,"Kamil","8_eight","guliba-malanbu mammi","guliba-malanbu mammi",NA,NA,"Bowern2012",NA,NA,NA,NA
"734","Kamil-9_nine-1",NA,"Kamil","9_nine","balar-balar-malanbu mammi","balar-balar-malanbu mammi",NA,NA,"Bowern2012",NA,NA,NA,NA
